"Transect","ID","Remarks","Time","Geometry","Latitude","Longitude","Elevation","Ortho.Height","Instrument.Ht","Fix.ID","Horizontal.Accuracy","Vertical.Accuracy","PDOP","HDOP","VDOP","Satellites.in.View","Satellites.in.Use","Top_layer","Top_layer_other","Lower_1","Lower_1_other","Lower_2","Lower_2_other","Lower_3","Lower_3_other","Litter","Litter_other","Soil_surface","Soil_surface_other","Microsite","Microsite_other","Photo","Top_height","Litter_depth_center","Site","Season","Litter_depth_north","Litter_depth_east","Litter_depth_south","Litter_depth_west","Nearby_canopy_1","Nearby_canopy_2","Nearby_canopy_3","Nearby_canopy_4","Nearby_canopy_5","BagID","Quadrat_checklist","Top_Plotting","Microsite_Plotting","mean_depth"
"SRER039S25",45,17,"23-04-2025 11:07:01.750 -0700","POINTZ(-110.821804672 31.825421263 1242.564)",31.825421263,-110.821804672,1242.564,0,1.74,2,0.1,0.22,0.99,0.55,0.82,35,26,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,50,5,"SRER","S25",5,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",8
"SRER039S25",46,16,"23-04-2025 11:08:12.500 -0700","POINTZ(-110.821802005 31.825412247 1242.442)",31.825412247,-110.821802005,1242.442,0,1.74,2,0.11,0.25,0.95,0.54,0.79,35,27,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,2,"SRER","S25",10,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",3.2
"SRER039S25",48,15,"23-04-2025 11:10:44.000 -0700","POINTZ(-110.821801677 31.825402865 1242.588)",31.825402865,-110.821801677,1242.588,0,1.74,2,0.11,0.24,0.95,0.53,0.79,35,27,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"OTHER","H_W_DUNG","CRST",NA,"CANOPY",NA,NA,10,4,"SRER","S25",5,15,10,15,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,1037,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Perennial Grasses",9.8
"SRER039S25",49,14,"23-04-2025 11:28:38.000 -0700","POINTZ(-110.821803183 31.825398055 1242.195)",31.825398055,-110.821803183,1242.195,0,1.74,2,0.1,0.21,0.94,0.52,0.79,34,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,15,0,"SRER","S25",0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",0.6
"SRER039S25",50,13,"23-04-2025 11:30:13.500 -0700","POINTZ(-110.821803042 31.825386183 1242.345)",31.825386183,-110.821803042,1242.345,0,1.74,2,0.1,0.21,0.95,0.52,0.79,34,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,75,5,"SRER","S25",2,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4
"SRER039S25",51,12,"23-04-2025 11:31:32.000 -0700","POINTZ(-110.82180019 31.825377118 1242.655)",31.825377118,-110.82180019,1242.655,0,1.74,2,0.098,0.2,0.88,0.5,0.73,34,29,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"H_W",NA,"CRST",NA,"CANOPY",NA,NA,70,5,"SRER","S25",5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",3.4
"SRER039S25",52,11,"23-04-2025 11:32:39.250 -0700","POINTZ(-110.821800318 31.825369568 1242.522)",31.825369568,-110.821800318,1242.522,0,1.74,2,0.098,0.2,0.89,0.5,0.73,34,29,"N",NA,"N",NA,"N",NA,"N",NA,"H_W",NA,"CRST",NA,"OPEN",NA,NA,0,10,"SRER","S25",0,10,15,5,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",8
"SRER039S25",53,10,"23-04-2025 11:36:26.000 -0700","POINTZ(-110.821803135 31.825360082 1242.597)",31.825360082,-110.821803135,1242.597,0,1.74,2,0.097,0.2,0.89,0.5,0.74,35,29,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"OTHER","H_W_B_DUNG","CRST",NA,"CANOPY",NA,NA,225,3,"SRER","S25",1,5,10,3,"L-ERLE_patch",NA,NA,NA,NA,1050,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Shrubs",4.4
"SRER039S25",54,9,"23-04-2025 11:38:51.250 -0700","POINTZ(-110.821798457 31.82535171 1242.367)",31.82535171,-110.821798457,1242.367,0,1.74,2,0.097,0.2,0.9,0.5,0.75,33,29,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"H_W_B",NA,"CRST",NA,"CANOPY",NA,NA,225,5,"SRER","S25",15,10,5,10,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",9
"SRER039S25",55,8,"23-04-2025 11:40:38.000 -0700","POINTZ(-110.821796562 31.825340817 1242.849)",31.825340817,-110.821796562,1242.849,0,1.74,2,0.1,0.21,0.9,0.5,0.75,34,29,"D-SUBS",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"CANOPY",NA,NA,30,10,"SRER","S25",30,5,10,30,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs",17
"SRER039S25",56,7,"23-04-2025 11:42:06.000 -0700","POINTZ(-110.82179766 31.825335633 1242.803)",31.825335633,-110.82179766,1242.803,0,1.74,2,0.098,0.21,0.94,0.51,0.78,34,29,"N",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"CRST",NA,"OPEN",NA,NA,0,0,"SRER","S25",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"SRER039S25",57,6,"23-04-2025 11:45:22.250 -0700","POINTZ(-110.82180229 31.825325522 1242.521)",31.825325522,-110.82180229,1242.521,0,1.74,2,0.1,0.21,0.94,0.51,0.79,34,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"H_C",NA,"CRST",NA,"OTHER","CANOPY_WOOD",NA,70,15,"SRER","S25",3,10,5,15,NA,NA,NA,NA,NA,NA,NA,NA,"Nonliving Retention Elements",9.6
"SRER039S25",58,5,"23-04-2025 11:52:56.500 -0700","POINTZ(-110.821804698 31.825314997 1242.915)",31.825314997,-110.821804698,1242.915,0,1.74,2,0.1,0.21,0.87,0.49,0.72,35,30,"N",NA,"N",NA,"N",NA,"N",NA,"H_C",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"SRER","S25",5,0,0,5,"L-PRVE_100SW_225H_375L_375P","L-OP_95SW_25H_35L_15P","L-ERLE_D-SUBS_patch",NA,NA,1051,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Bare Ground",2.2
"SRER039S25",59,4,"23-04-2025 11:54:43.750 -0700","POINTZ(-110.821802792 31.825304583 1241.923)",31.825304583,-110.821802792,1241.923,0,1.74,2,0.1,0.2,0.85,0.48,0.71,35,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OPEN",NA,NA,0,5,"SRER","S25",10,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",5.2
"SRER039S25",60,3,"23-04-2025 11:55:57.750 -0700","POINTZ(-110.821803218 31.82529751 1241.939)",31.82529751,-110.821803218,1241.939,0,1.74,2,0.1,0.2,0.85,0.48,0.71,35,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"OPEN",NA,NA,0,5,"SRER","S25",2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",3.2
"SRER039S25",61,2,"23-04-2025 11:57:38.250 -0700","POINTZ(-110.821806685 31.825288343 1241.571)",31.825288343,-110.821806685,1241.571,0,1.74,2,0.11,0.22,0.86,0.48,0.71,34,31,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,0,0,"SRER","S25",1,10,20,5,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",7.2
"SRER039S25",62,1,"23-04-2025 12:00:10.500 -0700","POINTZ(-110.821803963 31.825279268 1241.035)",31.825279268,-110.821803963,1241.035,0,1.74,2,0.11,0.2,0.86,0.48,0.72,35,31,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"LT-H",NA,"CRST",NA,"OTHER","WASH_CANOPY",NA,375,1,"SRER","S25",3,10,25,0,NA,NA,NA,NA,NA,NA,NA,NA,"Nonliving Retention Elements",7.8
"SRER041S25",1,50,"20-04-2025 09:13:21.750 -0700","POINTZ(-110.896877935 31.774895863 1116.662)",31.774895863,-110.896877935,1116.662,0,1.74,2,0.1,0.24,0.97,0.51,0.83,40,32,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,60,4,"SRER","S25",5,10,5,4,"ERLE_patch",NA,NA,NA,NA,1049,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Perennial Grasses",5.6
"SRER041S25",2,49,"20-04-2025 09:31:03.250 -0700","POINTZ(-110.896877213 31.774886633 1116.738)",31.774886633,-110.896877213,1116.738,0,1.74,2,0.11,0.23,0.92,0.51,0.77,39,31,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,60,8,"SRER","S25",5,10,5,3,"ERLE_patch",NA,NA,NA,NA,1048,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Perennial Grasses",6.2
"SRER041S25",3,48,"20-04-2025 09:59:33.750 -0700","POINTZ(-110.896876207 31.774878358 1117.172)",31.774878358,-110.896876207,1117.172,0,1.74,2,0.11,0.25,1.05,0.55,0.9,34,29,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,60,3,"SRER","S25",3,4,3,5,"ERLE_patch",NA,NA,NA,NA,1047,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Perennial Grasses",3.6
"SRER041S25",4,47,"20-04-2025 10:14:09.000 -0700","POINTZ(-110.89687565 31.774869542 1116.721)",31.774869542,-110.89687565,1116.721,0,1.74,2,0.11,0.25,1.12,0.57,0.96,34,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,3,"SRER","S25",5,4,3,3,"ERLE_DSUBS_patch",NA,NA,NA,NA,1046,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Perennial Grasses",3.6
"SRER041S25",5,46,"20-04-2025 10:28:56.000 -0700","POINTZ(-110.896877102 31.774861837 1116.277)",31.774861837,-110.896877102,1116.277,0,1.74,2,0.11,0.25,1.05,0.54,0.9,33,28,"L-OTHER","ERLE","D-SUBS",NA,"N",NA,"N",NA,"H_W",NA,"SOIL",NA,"CANOPY",NA,NA,60,5,"SRER","S25",8,10,15,5,"ERLE_DSUBS_patch",NA,NA,NA,NA,1045,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Perennial Grasses",8.6
"SRER041S25",6,45,"20-04-2025 10:45:37.000 -0700","POINTZ(-110.896870558 31.774851253 1117.432)",31.774851253,-110.896870558,1117.432,0,1.74,2,0.097,0.24,1.09,0.56,0.93,36,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,3,"SRER","S25",5,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",7.6
"SRER041S25",10,41,"20-04-2025 10:57:10.500 -0700","POINTZ(-110.896868662 31.774816292 1117.688)",31.774816292,-110.896868662,1117.688,0,1.74,2,0.098,0.23,1.05,0.56,0.89,35,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,63,3,"SRER","S25",4,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.4
"SRER041S25",11,42,"20-04-2025 10:54:32.750 -0700","POINTZ(-110.89687022 31.774824465 1117.594)",31.774824465,-110.89687022,1117.594,0,1.74,2,0.1,0.24,1.04,0.55,0.88,35,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,75,5,"SRER","S25",10,3,15,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",8.6
"SRER041S25",12,43,"20-04-2025 10:52:25.750 -0700","POINTZ(-110.896870157 31.774833968 1117.604)",31.774833968,-110.896870157,1117.604,0,1.74,2,0.1,0.26,1.04,0.55,0.88,36,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,70,3,"SRER","S25",5,5,0,7,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4
"SRER041S25",13,44,"20-04-2025 10:50:17.000 -0700","POINTZ(-110.896869962 31.774841517 1117.779)",31.774841517,-110.896869962,1117.779,0,1.74,2,0.097,0.23,1.03,0.55,0.87,35,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,72,9,"SRER","S25",12,5,2,12,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",8
"SRER041S25",14,40,"20-04-2025 11:01:21.250 -0700","POINTZ(-110.896869557 31.774807922 1117.62)",31.774807922,-110.896869557,1117.62,0,1.74,2,0.1,0.26,1.1,0.57,0.94,33,27,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,65,4,"SRER","S25",8,20,15,8,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",11
"SRER041S25",15,39,"20-04-2025 11:03:31.250 -0700","POINTZ(-110.896866092 31.77480048 1117.588)",31.77480048,-110.896866092,1117.588,0,1.74,2,0.1,0.24,1,0.54,0.84,33,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,62,5,"SRER","S25",5,4,6,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",6
"SRER041S25",16,38,"20-04-2025 11:05:43.500 -0700","POINTZ(-110.896866175 31.774789368 1117.682)",31.774789368,-110.896866175,1117.682,0,1.74,2,0.1,0.24,0.91,0.51,0.75,32,29,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,70,10,"SRER","S25",5,11,4,11,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",8.2
"SRER041S25",17,37,"20-04-2025 11:08:30.500 -0700","POINTZ(-110.896868007 31.774781832 1118.124)",31.774781832,-110.896868007,1118.124,0,1.74,2,0.1,0.26,0.91,0.51,0.76,32,29,"N",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"SRER","S25",3,0,0,0,"ERLE_DSUBS_patch",NA,NA,NA,NA,1044,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Bare Ground",0.6
"SRER041S25",18,36,"20-04-2025 11:20:07.500 -0700","POINTZ(-110.896867732 31.774771832 1117.968)",31.774771832,-110.896867732,1117.968,0,1.74,2,0.1,0.24,0.97,0.53,0.82,36,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,62,10,"SRER","S25",5,30,5,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",12
"SRER041S25",19,35,"20-04-2025 11:22:40.750 -0700","POINTZ(-110.89686854 31.774762167 1117.995)",31.774762167,-110.89686854,1117.995,0,1.74,2,0.11,0.25,0.98,0.53,0.82,36,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,67,10,"SRER","S25",11,3,10,11,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",9
"SRER041S25",20,34,"20-04-2025 11:27:33.500 -0700","POINTZ(-110.896868013 31.774750218 1118.275)",31.774750218,-110.896868013,1118.275,0,1.74,2,0.11,0.24,0.94,0.52,0.79,38,29,"L-OTHER","CY","L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"H_C",NA,"SOIL",NA,"CANOPY",NA,NA,110,20,"SRER","S25",20,10,15,20,"ERLE_DSUBS_patch",NA,NA,NA,NA,1043,"Quadrat_photo||Canopy_photo||Litter_collection",NA,"Cactus",17
"SRER041S25",21,33,"20-04-2025 13:08:58.500 -0700","POINTZ(-110.896863637 31.774752527 1115.794)",31.774752527,-110.896863637,1115.794,0,1.74,2,0.13,0.32,0.99,0.52,0.85,37,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,3,"SRER","S25",5,10,4,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.4
"SRER041S25",22,32,"20-04-2025 13:10:50.000 -0700","POINTZ(-110.896867005 31.774738515 1117.521)",31.774738515,-110.896867005,1117.521,0,1.74,2,0.11,0.28,0.99,0.52,0.85,35,28,"L-OTHER","ERLE","D-SUBS",NA,"D-OTHER","ERLE","N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,55,1,"SRER","S25",5,5,8,7,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.2
"SRER041S25",23,31,"20-04-2025 13:12:17.000 -0700","POINTZ(-110.896868937 31.774730737 1117.719)",31.774730737,-110.896868937,1117.719,0,1.74,2,0.11,0.28,1,0.52,0.85,36,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,55,3,"SRER","S25",8,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.8
"SRER041S25",24,30,"20-04-2025 13:13:58.750 -0700","POINTZ(-110.896866958 31.774720338 1117.677)",31.774720338,-110.896866958,1117.677,0,1.74,2,0.2,0.38,1.05,0.53,0.91,37,27,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,55,10,"SRER","S25",25,10,20,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",14
"SRER041S25",25,29,"20-04-2025 13:15:24.000 -0700","POINTZ(-110.896865685 31.774711305 1117.514)",31.774711305,-110.896865685,1117.514,0,1.74,2,0.11,0.3,1.06,0.53,0.91,36,27,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,1,"SRER","S25",15,10,20,8,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",10.8
"SRER041S25",26,28,"20-04-2025 13:16:42.250 -0700","POINTZ(-110.896865652 31.774700527 1117.423)",31.774700527,-110.896865652,1117.423,0,1.74,2,0.12,0.31,1.06,0.53,0.92,36,27,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,70,3,"SRER","S25",5,4,3,8,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.6
"SRER041S25",27,27,"20-04-2025 13:18:04.500 -0700","POINTZ(-110.896864265 31.774693298 1117.654)",31.774693298,-110.896864265,1117.654,0,1.74,2,0.11,0.27,0.93,0.49,0.78,35,29,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,5,"SRER","S25",5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4
"SRER041S25",28,26,"20-04-2025 13:19:34.750 -0700","POINTZ(-110.896864005 31.774685552 1117.523)",31.774685552,-110.896864005,1117.523,0,1.74,2,0.11,0.27,0.93,0.49,0.79,35,29,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,55,6,"SRER","S25",5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.6
"SRER041S25",29,25,"20-04-2025 13:20:56.000 -0700","POINTZ(-110.896861648 31.774675538 1117.645)",31.774675538,-110.896861648,1117.645,0,1.74,2,0.11,0.26,0.93,0.49,0.79,35,29,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,65,2,"SRER","S25",4,3,2,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.2
"SRER041S25",30,24,"20-04-2025 13:22:30.750 -0700","POINTZ(-110.896861375 31.77466691 1117.84)",31.77466691,-110.896861375,1117.84,0,1.74,2,0.11,0.27,0.94,0.49,0.8,36,29,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,10,"SRER","S25",15,8,5,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",9.6
"SRER041S25",31,23,"20-04-2025 13:23:45.750 -0700","POINTZ(-110.896861333 31.774658027 1117.747)",31.774658027,-110.896861333,1117.747,0,1.74,2,0.11,0.28,0.94,0.49,0.8,36,29,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,65,3,"SRER","S25",8,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.4
"SRER041S25",32,22,"20-04-2025 13:25:02.000 -0700","POINTZ(-110.896860588 31.774650692 1118.105)",31.774650692,-110.896860588,1118.105,0,1.74,2,0.11,0.31,0.94,0.49,0.8,36,29,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,4,"SRER","S25",5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.2
"SRER041S25",33,21,"20-04-2025 13:27:02.500 -0700","POINTZ(-110.896858508 31.774641485 1118.533)",31.774641485,-110.896858508,1118.533,0,1.74,2,0.11,0.29,0.95,0.49,0.81,34,29,"D-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,25,10,"SRER","S25",15,10,20,20,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",15
"SRER041S25",34,20,"20-04-2025 13:29:42.500 -0700","POINTZ(-110.896859905 31.774629597 1118.128)",31.774629597,-110.896859905,1118.128,0,1.74,2,0.11,0.27,1.02,0.51,0.88,34,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,65,2,"SRER","S25",5,5,3,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5
"SRER041S25",35,19,"20-04-2025 13:31:02.750 -0700","POINTZ(-110.896859253 31.774622848 1117.924)",31.774622848,-110.896859253,1117.924,0,1.74,2,0.11,0.27,1.02,0.51,0.88,34,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,5,"SRER","S25",10,4,2,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",6.2
"SRER041S25",36,18,"20-04-2025 13:33:10.250 -0700","POINTZ(-110.896857082 31.774613408 1118.448)",31.774613408,-110.896857082,1118.448,0,1.74,2,0.11,0.31,1.02,0.51,0.89,34,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,65,10,"SRER","S25",10,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",6.6
"SRER041S25",37,17,"20-04-2025 13:34:42.250 -0700","POINTZ(-110.89685731 31.77460254 1117.907)",31.77460254,-110.89685731,1117.907,0,1.74,2,0.11,0.28,1.03,0.51,0.89,34,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,75,20,"SRER","S25",5,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",9
"SRER041S25",38,16,"20-04-2025 13:36:19.000 -0700","POINTZ(-110.896855405 31.774593687 1117.961)",31.774593687,-110.896855405,1117.961,0,1.74,2,0.1,0.27,1.03,0.51,0.9,35,28,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,65,2,"SRER","S25",0,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",1.8
"SRER041S25",39,15,"20-04-2025 13:37:33.000 -0700","POINTZ(-110.896855832 31.774585268 1118.094)",31.774585268,-110.896855832,1118.094,0,1.74,2,0.11,0.29,1.12,0.53,0.98,34,27,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,70,5,"SRER","S25",3,4,3,10,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5
"SRER041S25",40,14,"20-04-2025 13:38:59.250 -0700","POINTZ(-110.896855403 31.774575465 1117.908)",31.774575465,-110.896855403,1117.908,0,1.74,2,0.11,0.3,1.12,0.52,0.99,40,27,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,65,5,"SRER","S25",5,2,10,7,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.8
"SRER041S25",41,13,"20-04-2025 13:40:50.750 -0700","POINTZ(-110.89685554 31.774567053 1117.963)",31.774567053,-110.89685554,1117.963,0,1.74,2,0.11,0.27,1.05,0.51,0.92,34,28,"L-OTHER","ERLE","D-SUBS",NA,"N",NA,"N",NA,"H_W",NA,"GRAVEL",NA,"CANOPY",NA,NA,70,1,"SRER","S25",2,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",4.2
"SRER041S25",42,12,"20-04-2025 13:42:21.250 -0700","POINTZ(-110.896854605 31.774558175 1117.443)",31.774558175,-110.896854605,1117.443,0,1.74,2,0.11,0.26,1.06,0.51,0.92,34,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,70,5,"SRER","S25",3,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.6
"SRER041S25",43,11,"20-04-2025 13:44:20.250 -0700","POINTZ(-110.896855137 31.774548617 1117.841)",31.774548617,-110.896855137,1117.841,0,1.74,2,0.11,0.27,1.06,0.51,0.93,34,28,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"CANOPY",NA,NA,70,10,"SRER","S25",5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.4
"SRER041S25",44,10,"20-04-2025 13:46:08.500 -0700","POINTZ(-110.896852485 31.774540638 1118.164)",31.774540638,-110.896852485,1118.164,0,1.74,2,0.11,0.29,1.07,0.51,0.93,34,28,"L-OTHER","ERLE","D-SUBS",NA,"N",NA,"N",NA,"H_W",NA,"GRAVEL",NA,"CANOPY",NA,NA,70,5,"SRER","S25",5,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",5.6
