"","Bag_ID","Litter_type","Envelope_mass_g","Envelope_tare_g","Litter_mass_g","Reweighed_Litter_mass_g","Notes","Litter_mass_final_g","X","Transect","ID","Remarks","Time","Geometry","Latitude","Longitude","Elevation","Ortho.Height","Instrument.Ht","Fix.ID","Horizontal.Accuracy","Vertical.Accuracy","PDOP","HDOP","VDOP","Satellites.in.View","Satellites.in.Use","Top_layer","Top_layer_other","Lower_1","Lower_1_other","Lower_2","Lower_2_other","Lower_3","Lower_3_other","Soil_surface","Soil_surface_other","Microsite","Microsite_other","Top_height","Litter","Litter_other","Litter_depth_center","Litter_depth_north","Litter_depth_east","Litter_depth_south","Litter_depth_west","Nearby_canopy_1","Nearby_canopy_2","Nearby_canopy_3","Nearby_canopy_4","Nearby_canopy_5","Photo","Quadrat_checklist","Site","Season"
"46",1019,"ReproductiveParts",1.2571,1.2432,0.0139,NA,"",0.0139,243,"SRER030",49,5,"21-04-2025 15:00:53.250 -0700","POINTZ(-110.888527983 31.866644003 947.4)",31.866644003,-110.888527983,947.4,0,1.74,2,0.094,0.24,0.91,0.45,0.79,42,31,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W",NA,1,1,0,0,0,"L-ISTE_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"47",1020,"Grass",1.5154,1.3288,0.1866,NA,"",0.1866,447,"SRER050",1,50,"22-04-2025 10:57:16.500 -0700","POINTZ(-110.911043388 31.89376627 870.152)",31.89376627,-110.911043388,870.152,0,1.74,2,0.12,0.23,0.89,0.52,0.72,35,29,"L-OTHER","ISTE","N",NA,"N",NA,"N",NA,"GRAVEL",NA,"CANOPY",NA,30,"LT-H",NA,1,1,1,3,2,"L-ISTE_50SW",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"48",1020,"Leaves",1.738,1.3175,0.4205,NA,"",0.4205,447,"SRER050",1,50,"22-04-2025 10:57:16.500 -0700","POINTZ(-110.911043388 31.89376627 870.152)",31.89376627,-110.911043388,870.152,0,1.74,2,0.12,0.23,0.89,0.52,0.72,35,29,"L-OTHER","ISTE","N",NA,"N",NA,"N",NA,"GRAVEL",NA,"CANOPY",NA,30,"LT-H",NA,1,1,1,3,2,"L-ISTE_50SW",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"49",1020,"ReproductiveParts",1.3296,1.3191,0.0105,NA,"resorted and reweighed 09-Jun-2026",0.0105,447,"SRER050",1,50,"22-04-2025 10:57:16.500 -0700","POINTZ(-110.911043388 31.89376627 870.152)",31.89376627,-110.911043388,870.152,0,1.74,2,0.12,0.23,0.89,0.52,0.72,35,29,"L-OTHER","ISTE","N",NA,"N",NA,"N",NA,"GRAVEL",NA,"CANOPY",NA,30,"LT-H",NA,1,1,1,3,2,"L-ISTE_50SW",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"50",1020,"Ambiguous",1.356,1.3188,0.0372,NA,"New category 09-Jun-2026",0.0372,447,"SRER050",1,50,"22-04-2025 10:57:16.500 -0700","POINTZ(-110.911043388 31.89376627 870.152)",31.89376627,-110.911043388,870.152,0,1.74,2,0.12,0.23,0.89,0.52,0.72,35,29,"L-OTHER","ISTE","N",NA,"N",NA,"N",NA,"GRAVEL",NA,"CANOPY",NA,30,"LT-H",NA,1,1,1,3,2,"L-ISTE_50SW",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"51",1021,"Ambiguous",2.0796,1.3224,0.7572,NA,"",0.7572,452,"SRER050",6,45,"22-04-2025 11:06:57.000 -0700","POINTZ(-110.911047997 31.893718528 870.456)",31.893718528,-110.911047997,870.456,0,1.74,2,0.11,0.22,0.9,0.52,0.74,37,29,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,400,"H_W_C",NA,2,3,3,3,5,"L-OP_40E_75H_100L_50P","L-PGRASS_50W",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"52",1021,"Grass",1.4071,1.3126,0.0945,NA,"",0.0945,452,"SRER050",6,45,"22-04-2025 11:06:57.000 -0700","POINTZ(-110.911047997 31.893718528 870.456)",31.893718528,-110.911047997,870.456,0,1.74,2,0.11,0.22,0.9,0.52,0.74,37,29,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,400,"H_W_C",NA,2,3,3,3,5,"L-OP_40E_75H_100L_50P","L-PGRASS_50W",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"53",1021,"Leaves",5.0175,3.0977,1.9198,NA,"",1.9198,452,"SRER050",6,45,"22-04-2025 11:06:57.000 -0700","POINTZ(-110.911047997 31.893718528 870.456)",31.893718528,-110.911047997,870.456,0,1.74,2,0.11,0.22,0.9,0.52,0.74,37,29,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,400,"H_W_C",NA,2,3,3,3,5,"L-OP_40E_75H_100L_50P","L-PGRASS_50W",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"54",1021,"ReproductiveParts",1.5998,1.3076,0.2922,NA,"",0.2922,452,"SRER050",6,45,"22-04-2025 11:06:57.000 -0700","POINTZ(-110.911047997 31.893718528 870.456)",31.893718528,-110.911047997,870.456,0,1.74,2,0.11,0.22,0.9,0.52,0.74,37,29,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,400,"H_W_C",NA,2,3,3,3,5,"L-OP_40E_75H_100L_50P","L-PGRASS_50W",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"55",1022,"Ambiguous",2.021,1.3114,0.7096,NA,"",0.7096,457,"SRER050",12,40,"22-04-2025 11:40:23.750 -0700","POINTZ(-110.911050138 31.893675593 870.581)",31.893675593,-110.911050138,870.581,0,1.74,2,0.096,0.2,0.88,0.5,0.73,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_C",NA,5,15,5,2,5,"L-PRVE_20S_200H_350L_250P","L-ISTE_5NW","L-OP_15NW_70H_100L_100P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"56",1022,"Grass",1.7942,1.3036,0.4906,NA,"",0.4906,457,"SRER050",12,40,"22-04-2025 11:40:23.750 -0700","POINTZ(-110.911050138 31.893675593 870.581)",31.893675593,-110.911050138,870.581,0,1.74,2,0.096,0.2,0.88,0.5,0.73,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_C",NA,5,15,5,2,5,"L-PRVE_20S_200H_350L_250P","L-ISTE_5NW","L-OP_15NW_70H_100L_100P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"57",1022,"Leaves",3.5948,1.3161,2.2787,NA,"",2.2787,457,"SRER050",12,40,"22-04-2025 11:40:23.750 -0700","POINTZ(-110.911050138 31.893675593 870.581)",31.893675593,-110.911050138,870.581,0,1.74,2,0.096,0.2,0.88,0.5,0.73,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_C",NA,5,15,5,2,5,"L-PRVE_20S_200H_350L_250P","L-ISTE_5NW","L-OP_15NW_70H_100L_100P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"58",1022,"ReproductiveParts",1.3957,1.2843,0.1114,NA,"",0.1114,457,"SRER050",12,40,"22-04-2025 11:40:23.750 -0700","POINTZ(-110.911050138 31.893675593 870.581)",31.893675593,-110.911050138,870.581,0,1.74,2,0.096,0.2,0.88,0.5,0.73,38,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_C",NA,5,15,5,2,5,"L-PRVE_20S_200H_350L_250P","L-ISTE_5NW","L-OP_15NW_70H_100L_100P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"59",1024,"ReproductiveParts",1.4046,1.3685,0.0361,NA,"new category 03-Jun-2026",0.0361,467,"SRER050",22,30,"22-04-2025 12:15:39.500 -0700","POINTZ(-110.911061133 31.893586983 870.604)",31.893586983,-110.911061133,870.604,0,1.74,2,0.09,0.18,0.91,0.48,0.77,38,32,"L-OTHER","CY","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,10,"H_B",NA,0,0,1,4,1,"L-PRVE_20S_350H_400L_250P","L-CY_45NW",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"60",1024,"Leaves",2.4073,1.3152,1.0921,NA,"resorted and reweighed 03-Jun-2026",1.0921,467,"SRER050",22,30,"22-04-2025 12:15:39.500 -0700","POINTZ(-110.911061133 31.893586983 870.604)",31.893586983,-110.911061133,870.604,0,1.74,2,0.09,0.18,0.91,0.48,0.77,38,32,"L-OTHER","CY","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,10,"H_B",NA,0,0,1,4,1,"L-PRVE_20S_350H_400L_250P","L-CY_45NW",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"61",1025,"Grass",1.4425,1.3099,0.1326,NA,"",0.1326,472,"SRER050",27,25,"22-04-2025 12:24:50.000 -0700","POINTZ(-110.91106773 31.893540033 870.83)",31.893540033,-110.91106773,870.83,0,1.74,2,0.097,0.21,0.91,0.48,0.78,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"RILL",NA,0,"LT-H",NA,0,5,0,0,1,"L-PRVE_100N_350H_400L_250P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"62",1025,"Leaves",1.6597,1.3255,0.3342,NA,"",0.3342,472,"SRER050",27,25,"22-04-2025 12:24:50.000 -0700","POINTZ(-110.91106773 31.893540033 870.83)",31.893540033,-110.91106773,870.83,0,1.74,2,0.097,0.21,0.91,0.48,0.78,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"RILL",NA,0,"LT-H",NA,0,5,0,0,1,"L-PRVE_100N_350H_400L_250P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"63",1025,"ReproductiveParts",1.3629,1.3177,0.0452,NA,"",0.0452,472,"SRER050",27,25,"22-04-2025 12:24:50.000 -0700","POINTZ(-110.91106773 31.893540033 870.83)",31.893540033,-110.91106773,870.83,0,1.74,2,0.097,0.21,0.91,0.48,0.78,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"RILL",NA,0,"LT-H",NA,0,5,0,0,1,"L-PRVE_100N_350H_400L_250P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"64",1026,"ReproductiveParts",1.2721,1.2428,0.0293,NA,"",0.0293,477,"SRER050",32,20,"22-04-2025 14:09:08.500 -0700","POINTZ(-110.911066843 31.893494605 870.985)",31.893494605,-110.911066843,870.985,0,1.74,2,0.097,0.24,1.01,0.5,0.88,40,30,"L-OTHER","PRVE","L-OTHER","LATR","N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,350,"H_W_B_C",NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"65",1027,"Forbs",2.8374,2.8262,0.0112,NA,"",0.0112,482,"SRER050",37,15,"22-04-2025 14:19:19.750 -0700","POINTZ(-110.911063668 31.893446092 871.723)",31.893446092,-110.911063668,871.723,0,1.74,2,0.32,0.69,0.93,0.45,0.81,40,37,"L-OTHER","OP","N",NA,"N",NA,"N",NA,"OTHER","L-OP","CANOPY",NA,15,"LT-H",NA,1,0,1,0,2,"L-PGRASS_20E",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"66",1027,"Grass",3.1312,2.8379,0.2933,NA,"",0.2933,482,"SRER050",37,15,"22-04-2025 14:19:19.750 -0700","POINTZ(-110.911063668 31.893446092 871.723)",31.893446092,-110.911063668,871.723,0,1.74,2,0.32,0.69,0.93,0.45,0.81,40,37,"L-OTHER","OP","N",NA,"N",NA,"N",NA,"OTHER","L-OP","CANOPY",NA,15,"LT-H",NA,1,0,1,0,2,"L-PGRASS_20E",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"67",1027,"Leaves",2.9605,2.8147,0.1458,NA,"",0.1458,482,"SRER050",37,15,"22-04-2025 14:19:19.750 -0700","POINTZ(-110.911063668 31.893446092 871.723)",31.893446092,-110.911063668,871.723,0,1.74,2,0.32,0.69,0.93,0.45,0.81,40,37,"L-OTHER","OP","N",NA,"N",NA,"N",NA,"OTHER","L-OP","CANOPY",NA,15,"LT-H",NA,1,0,1,0,2,"L-PGRASS_20E",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"68",1028,"Leaves",1.3905,1.3308,0.0597,NA,"",0.0597,487,"SRER050",42,10,"22-04-2025 14:45:32.750 -0700","POINTZ(-110.911060492 31.893399453 871.879)",31.893399453,-110.911060492,871.879,0,1.74,2,0.098,0.25,1.04,0.48,0.92,42,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"LT-H",NA,1,0,0,0,0,"L-ISTE_70NW","L-ISTE_90E",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"69",1029,"Grass",1.3251,1.3124,0.0127,NA,"",0.0127,492,"SRER050",47,5,"22-04-2025 14:50:08.000 -0700","POINTZ(-110.911061628 31.893357312 871.849)",31.893357312,-110.911061628,871.849,0,1.74,2,0.1,0.25,1.02,0.47,0.9,42,32,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"LT-H",NA,0,1,0,0,0,"L-ISTE_90NE",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"70",1030,"Ambiguous",2.4624,1.3085,1.1539,NA,"",1.1539,298,"SRER039",3,50,"23-04-2025 08:35:59.000 -0700","POINTZ(-110.821800122 31.825712832 1243.344)",31.825712832,-110.821800122,1243.344,0,1.74,2,0.098,0.21,0.89,0.48,0.76,38,30,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,75,"LT-H",NA,10,10,10,15,10,"ERLE_patch","L-OP_60W_30H_50L_30P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"71",1030,"Grass",6.3939,3.2038,3.1901,NA,"",3.1901,298,"SRER039",3,50,"23-04-2025 08:35:59.000 -0700","POINTZ(-110.821800122 31.825712832 1243.344)",31.825712832,-110.821800122,1243.344,0,1.74,2,0.098,0.21,0.89,0.48,0.76,38,30,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,75,"LT-H",NA,10,10,10,15,10,"ERLE_patch","L-OP_60W_30H_50L_30P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"72",1030,"Leaves",1.6868,1.3083,0.3785,NA,"",0.3785,298,"SRER039",3,50,"23-04-2025 08:35:59.000 -0700","POINTZ(-110.821800122 31.825712832 1243.344)",31.825712832,-110.821800122,1243.344,0,1.74,2,0.098,0.21,0.89,0.48,0.76,38,30,"L-OTHER","ERLE","D-OTHER","ERLE","N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,75,"LT-H",NA,10,10,10,15,10,"ERLE_patch","L-OP_60W_30H_50L_30P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"73",1031,"Grass",1.6905,1.3129,0.3776,NA,"",0.3776,302,"SRER039",7,45,"23-04-2025 08:46:42.500 -0700","POINTZ(-110.82180081 31.825668317 1242.592)",31.825668317,-110.82180081,1242.592,0,1.74,2,0.11,0.26,0.99,0.51,0.85,40,29,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W",NA,0,1,1,0,1,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"74",1031,"Leaves",1.3608,1.3505,0.0103,NA,"",0.0103,302,"SRER039",7,45,"23-04-2025 08:46:42.500 -0700","POINTZ(-110.82180081 31.825668317 1242.592)",31.825668317,-110.82180081,1242.592,0,1.74,2,0.11,0.26,0.99,0.51,0.85,40,29,"N",NA,"N",NA,"N",NA,"N",NA,"GRAVEL",NA,"OPEN",NA,0,"H_W",NA,0,1,1,0,1,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"75",1032,"Ambiguous",2.5543,1.3114,1.2429,NA,"",1.2429,306,"SRER039",12,40,"23-04-2025 09:29:08.750 -0700","POINTZ(-110.82179946 31.825624463 1241.928)",31.825624463,-110.82179946,1241.928,0,1.74,2,0.1,0.28,1.13,0.58,0.97,35,28,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,175,"LT-H",NA,10,20,15,1,20,"L-SEGR_60S_100H_110H_100P","L-ERLE_patch",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"76",1032,"Grass",5.2847,3.1121,2.1726,NA,"",2.1726,306,"SRER039",12,40,"23-04-2025 09:29:08.750 -0700","POINTZ(-110.82179946 31.825624463 1241.928)",31.825624463,-110.82179946,1241.928,0,1.74,2,0.1,0.28,1.13,0.58,0.97,35,28,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,175,"LT-H",NA,10,20,15,1,20,"L-SEGR_60S_100H_110H_100P","L-ERLE_patch",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"77",1032,"Leaves",1.5772,1.327,0.2502,NA,"",0.2502,306,"SRER039",12,40,"23-04-2025 09:29:08.750 -0700","POINTZ(-110.82179946 31.825624463 1241.928)",31.825624463,-110.82179946,1241.928,0,1.74,2,0.1,0.28,1.13,0.58,0.97,35,28,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,175,"LT-H",NA,10,20,15,1,20,"L-SEGR_60S_100H_110H_100P","L-ERLE_patch",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"78",1033,"Ambiguous",2.7147,1.3312,1.3835,NA,"",1.3835,312,"SRER039",26,35,"23-04-2025 09:38:07.000 -0700","POINTZ(-110.821801987 31.825579172 1242.528)",31.825579172,-110.821801987,1242.528,0,1.74,2,0.11,0.28,1.16,0.58,1.01,35,26,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,175,"H_W",NA,2,4,8,0,1,"L-CEPA_60SW_180H_150L_125P","L-PRVE_65SW_190H_300L_200P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"79",1033,"Grass",1.5628,1.3047,0.2581,NA,"",0.2581,312,"SRER039",26,35,"23-04-2025 09:38:07.000 -0700","POINTZ(-110.821801987 31.825579172 1242.528)",31.825579172,-110.821801987,1242.528,0,1.74,2,0.11,0.28,1.16,0.58,1.01,35,26,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,175,"H_W",NA,2,4,8,0,1,"L-CEPA_60SW_180H_150L_125P","L-PRVE_65SW_190H_300L_200P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"80",1033,"Leaves",2.0514,1.3406,0.7108,NA,"",0.7108,312,"SRER039",26,35,"23-04-2025 09:38:07.000 -0700","POINTZ(-110.821801987 31.825579172 1242.528)",31.825579172,-110.821801987,1242.528,0,1.74,2,0.11,0.28,1.16,0.58,1.01,35,26,"L-OTHER","PRVE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,175,"H_W",NA,2,4,8,0,1,"L-CEPA_60SW_180H_150L_125P","L-PRVE_65SW_190H_300L_200P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"81",1034,"Ambiguous",2.5785,1.3504,1.2281,NA,"",1.2281,322,"SRER039",37,30,"23-04-2025 10:20:30.500 -0700","POINTZ(-110.821805395 31.825539983 1242.646)",31.825539983,-110.821805395,1242.646,0,1.74,2,0.1,0.24,1.03,0.55,0.87,32,27,"D-OTHER","ERLE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,15,"H_W",NA,4,6,4,3,4,"L-PRVE_50NE_185H_250L_225P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"82",1034,"Forbs",1.3479,1.3303,0.0176,NA,"",0.0176,322,"SRER039",37,30,"23-04-2025 10:20:30.500 -0700","POINTZ(-110.821805395 31.825539983 1242.646)",31.825539983,-110.821805395,1242.646,0,1.74,2,0.1,0.24,1.03,0.55,0.87,32,27,"D-OTHER","ERLE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,15,"H_W",NA,4,6,4,3,4,"L-PRVE_50NE_185H_250L_225P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"83",1034,"Grass",2.4434,1.3311,1.1123,NA,"",1.1123,322,"SRER039",37,30,"23-04-2025 10:20:30.500 -0700","POINTZ(-110.821805395 31.825539983 1242.646)",31.825539983,-110.821805395,1242.646,0,1.74,2,0.1,0.24,1.03,0.55,0.87,32,27,"D-OTHER","ERLE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,15,"H_W",NA,4,6,4,3,4,"L-PRVE_50NE_185H_250L_225P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"84",1034,"Leaves",2.0674,1.3371,0.7303,NA,"",0.7303,322,"SRER039",37,30,"23-04-2025 10:20:30.500 -0700","POINTZ(-110.821805395 31.825539983 1242.646)",31.825539983,-110.821805395,1242.646,0,1.74,2,0.1,0.24,1.03,0.55,0.87,32,27,"D-OTHER","ERLE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,15,"H_W",NA,4,6,4,3,4,"L-PRVE_50NE_185H_250L_225P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"85",1034,"ReproductiveParts",1.3795,1.328,0.0515,NA,"",0.0515,322,"SRER039",37,30,"23-04-2025 10:20:30.500 -0700","POINTZ(-110.821805395 31.825539983 1242.646)",31.825539983,-110.821805395,1242.646,0,1.74,2,0.1,0.24,1.03,0.55,0.87,32,27,"D-OTHER","ERLE","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,15,"H_W",NA,4,6,4,3,4,"L-PRVE_50NE_185H_250L_225P",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"86",1036,"Grass",3.8191,2.8309,0.9882,NA,"resorted and reweiged 04-Jun-2026",0.9882,327,"SRER039",42,20,"23-04-2025 11:01:54.250 -0700","POINTZ(-110.821804088 31.825445933 1242.673)",31.825445933,-110.821804088,1242.673,0,1.74,2,0.1,0.23,0.89,0.51,0.72,32,28,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_C",NA,5,3,10,10,2,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"87",1036,"Leaves",2.9679,2.8541,0.1138,NA,"",0.1138,327,"SRER039",42,20,"23-04-2025 11:01:54.250 -0700","POINTZ(-110.821804088 31.825445933 1242.673)",31.825445933,-110.821804088,1242.673,0,1.74,2,0.1,0.23,0.89,0.51,0.72,32,28,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"H_W_C",NA,5,3,10,10,2,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"88",1037,"Ambiguous",1.8508,1.3215,0.5293,NA,"",0.5293,332,"SRER039",48,15,"23-04-2025 11:10:44.000 -0700","POINTZ(-110.821801677 31.825402865 1242.588)",31.825402865,-110.821801677,1242.588,0,1.74,2,0.11,0.24,0.95,0.53,0.79,35,27,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"CRST",NA,"CANOPY",NA,10,"OTHER","H_W_DUNG",4,5,15,10,15,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"89",1037,"Grass",4.6651,3.1653,1.4998,NA,"",1.4998,332,"SRER039",48,15,"23-04-2025 11:10:44.000 -0700","POINTZ(-110.821801677 31.825402865 1242.588)",31.825402865,-110.821801677,1242.588,0,1.74,2,0.11,0.24,0.95,0.53,0.79,35,27,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"CRST",NA,"CANOPY",NA,10,"OTHER","H_W_DUNG",4,5,15,10,15,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"90",1037,"Leaves",1.5555,1.3349,0.2206,NA,"",0.2206,332,"SRER039",48,15,"23-04-2025 11:10:44.000 -0700","POINTZ(-110.821801677 31.825402865 1242.588)",31.825402865,-110.821801677,1242.588,0,1.74,2,0.11,0.24,0.95,0.53,0.79,35,27,"L-OTHER","ERLE","N",NA,"N",NA,"N",NA,"CRST",NA,"CANOPY",NA,10,"OTHER","H_W_DUNG",4,5,15,10,15,"L-ERLE_D-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"91",1038,"Ambiguous",2.3998,1.3287,1.0711,NA,"",1.0711,396,"SRER041",53,1,"20-04-2025 14:52:17.750 -0700","POINTZ(-110.896854978 31.774463992 1118.333)",31.774463992,-110.896854978,1118.333,0,1.74,2,0.096,0.25,0.99,0.44,0.88,38,32,"L-OTHER","ERLE","D-SUBS",NA,"D-OTHER","ERLE","N",NA,"SOIL",NA,"CANOPY",NA,70,"H_W",NA,10,5,12,5,15,"ERLE_DSUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
"92",1038,"Grass",5.1874,3.0988,2.0886,NA,"",2.0886,396,"SRER041",53,1,"20-04-2025 14:52:17.750 -0700","POINTZ(-110.896854978 31.774463992 1118.333)",31.774463992,-110.896854978,1118.333,0,1.74,2,0.096,0.25,0.99,0.44,0.88,38,32,"L-OTHER","ERLE","D-SUBS",NA,"D-OTHER","ERLE","N",NA,"SOIL",NA,"CANOPY",NA,70,"H_W",NA,10,5,12,5,15,"ERLE_DSUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","SRER","S25"
